"","season","posteam","week","go_boost","go","vegas_wp"
"6020",2022,"BUF",9,-0.24756698360493,0,0.861488461494446
"6021",2022,"NYJ",9,0.834339624150868,0,0.141228392720222
"6022",2022,"NYJ",9,-0.0787314191747476,100,0.0531130321323872
"6023",2022,"BUF",9,-3.98173803581299,0,0.887731969356537
"6024",2022,"NYJ",9,4.87932166846075,100,0.185879155993462
"6025",2022,"BUF",9,-4.35172436150341,0,0.504877984523773
"6026",2022,"NYJ",9,-0.853901530063278,0,0.315243989229202
"6027",2022,"BUF",9,-2.13092396484471,0,0.561303913593292
"6028",2022,"NYJ",9,-15.5897789766238,0,0.632024824619293
"6029",2022,"BUF",9,1.96556632688146,100,0.0666123703122139
"6030",2022,"CAR",9,0.572238546284315,0,0.159609168767929
"6031",2022,"CIN",9,0.533449727419166,0,0.853807628154755
"6032",2022,"CAR",9,0.630786033441574,0,0.15300315618515
"6033",2022,"CAR",9,-0.352130894642913,0,0.056476041674614
"6034",2022,"CAR",9,-0.0417915303203758,0,0.000832811580039561
"6035",2022,"CIN",9,-0.024795411120182,0,0.998025298118591
"6036",2022,"CAR",9,0.00906214864737704,100,0.000602633459493518
"6037",2022,"CAR",9,0.00513395008825715,0,0.000121919845696539
"6038",2022,"CIN",9,-0.000284567767727673,0,0.99997889995575
"6039",2022,"CIN",9,0.000358626304863829,0,0.999979376792908
"6040",2022,"DET",9,7.31447007932893,100,0.410053700208664
"6041",2022,"DET",9,-4.50873601444003,0,0.276535153388977
"6042",2022,"GB",9,3.34470992705169,100,0.739171504974365
"6043",2022,"DET",9,0.852780694337052,0,0.329020589590073
"6044",2022,"GB",9,1.69701030681884,100,0.687051117420197
"6045",2022,"GB",9,-0.127042744830169,0,0.315850883722305
"6046",2022,"DET",9,-6.35185878551554,0,0.624983012676239
"6047",2022,"GB",9,6.43265619878992,0,0.195235624909401
"6048",2022,"DET",9,3.62189001067902,100,0.912920653820038
"6049",2022,"GB",9,15.955279200697,100,0.161520570516586
"6050",2022,"GB",9,14.669355875976,100,0.287383377552032
"6051",2022,"NE",9,-5.1574921257598,0,0.538116455078125
"6052",2022,"IND",9,0.449585631603977,0,0.353942543268204
"6053",2022,"NE",9,-5.50827296413842,0,0.548362851142883
"6054",2022,"IND",9,-2.24744150614342,0,0.336475521326065
"6055",2022,"NE",9,-1.16851106207521,0,0.612257122993469
"6056",2022,"IND",9,-3.48910052034798,0,0.358296692371368
"6057",2022,"NE",9,0.119500799621086,0,0.653801679611206
"6058",2022,"IND",9,-0.719314179175398,0,0.26174533367157
"6059",2022,"NE",9,0.202745398110749,0,0.762020766735077
"6060",2022,"IND",9,-1.06969285119936,0,0.201976388692856
"6061",2022,"IND",9,-0.79195372416624,0,0.0657307580113411
"6062",2022,"NE",9,-0.410845791867687,0,0.940540909767151
"6063",2022,"IND",9,-2.22548836514781,0,0.0894266590476036
"6064",2022,"IND",9,-0.180508363254069,0,0.0490160696208477
"6065",2022,"IND",9,-3.15986822889554,0,0.0653308779001236
"6066",2022,"NE",9,-1.91250340061009,0,0.919075012207031
"6067",2022,"IND",9,0.350382383426364,0,0.0303586218506098
"6068",2022,"NE",9,-0.827803529683357,0,0.951945543289185
"6069",2022,"IND",9,1.76127050363734,100,0.0437229610979557
"6070",2022,"NE",9,-0.255622673834621,0,0.979962348937988
"6071",2022,"NE",9,-0.554866914423224,0,0.978060841560364
"6072",2022,"IND",9,-0.0036087874562823,0,0.00804245658218861
"6073",2022,"NE",9,-0.0736222533824771,0,0.998916745185852
"6074",2022,"IND",9,0.006937083683207,100,8.70373769430444e-05
"6075",2022,"NE",9,0.00648432790523179,0,0.999984622001648
"6076",2022,"LAC",9,3.09409399419273,0,0.399527311325073
"6077",2022,"ATL",9,-3.40742759412616,0,0.66346549987793
"6078",2022,"LAC",9,-0.748939673070581,0,0.286155104637146
"6079",2022,"ATL",9,-5.02240697639657,0,0.600078403949738
"6080",2022,"ATL",9,-6.65323683526596,0,0.431916505098343
"6081",2022,"ATL",9,-6.87975052741862,0,0.184537142515182
"6082",2022,"ATL",9,-7.39654551843723,0,0.175625592470169
"6083",2022,"LAC",9,-4.21517743434002,0,0.638847947120667
"6084",2022,"LAC",9,-0.590784507520781,0,0.391943633556366
"6085",2022,"ATL",9,-3.98016545533099,0,0.646949887275696
